name,version,repository,license,license-url,license-source
pkg-config,v0.3.30,https://github.com/rust-lang/pkg-config-rs,MIT OR Apache-2.0,UNKNOWN,https://crates.io/api/v1/crates/pkg-config
ppv-lite86,v0.2.17,https://github.com/cryptocorrosion/cryptocorrosion,MIT/Apache-2.0,UNKNOWN,https://crates.io/api/v1/crates/ppv-lite86
proc-macro2,v1.0.84,https://github.com/dtolnay/proc-macro2,MIT OR Apache-2.0,UNKNOWN,https://crates.io/api/v1/crates/proc-macro2
quote,v1.0.36,https://github.com/dtolnay/quote,MIT OR Apache-2.0,UNKNOWN,https://crates.io/api/v1/crates/quote
rand,v0.8.5,https://github.com/rust-random/rand,MIT OR Apache-2.0,UNKNOWN,https://crates.io/api/v1/crates/rand
rand_chacha,v0.3.1,https://github.com/rust-random/rand,MIT OR Apache-2.0,UNKNOWN,https://crates.io/api/v1/crates/rand_chacha
rand_core,v0.6.4,https://github.com/rust-random/rand,MIT OR Apache-2.0,UNKNOWN,https://crates.io/api/v1/crates/rand_core
rmp,v0.8.14,https://github.com/3Hren/msgpack-rust,MIT,https://api.github.com/licenses/mit,https://crates.io/api/v1/crates/rmp (normalized)
rmp-serde,v1.3.0,https://github.com/3Hren/msgpack-rust,MIT,https://api.github.com/licenses/mit,https://crates.io/api/v1/crates/rmp-serde (normalized)
ryu,v1.0.18,https://github.com/dtolnay/ryu,Apache-2.0 OR BSL-1.0,UNKNOWN,https://crates.io/api/v1/crates/ryu
serde,v1.0.203,https://github.com/serde-rs/serde,MIT OR Apache-2.0,UNKNOWN,https://crates.io/api/v1/crates/serde
serde_derive,v1.0.203,https://github.com/serde-rs/serde,MIT OR Apache-2.0,UNKNOWN,https://crates.io/api/v1/crates/serde_derive
serde_json,v1.0.119,https://github.com/serde-rs/json,MIT OR Apache-2.0,UNKNOWN,https://crates.io/api/v1/crates/serde_json
sha2,v0.10.8,https://github.com/RustCrypto/hashes,MIT OR Apache-2.0,UNKNOWN,https://crates.io/api/v1/crates/sha2
syn,v2.0.66,https://github.com/dtolnay/syn,MIT OR Apache-2.0,UNKNOWN,https://crates.io/api/v1/crates/syn
typenum,v1.17.0,https://github.com/paholg/typenum,MIT OR Apache-2.0,UNKNOWN,https://crates.io/api/v1/crates/typenum
unicode-ident,v1.0.12,https://github.com/dtolnay/unicode-ident,(MIT OR Apache-2.0) AND Unicode-DFS-2016,UNKNOWN,https://crates.io/api/v1/crates/unicode-ident
vcpkg,v0.2.15,https://github.com/mcgoo/vcpkg-rs,MIT/Apache-2.0,UNKNOWN,https://crates.io/api/v1/crates/vcpkg
version_check,v0.9.4,https://github.com/SergioBenitez/version_check,MIT/Apache-2.0,UNKNOWN,https://crates.io/api/v1/crates/version_check
