name,version,language,repository,license,license-url,license-source
swift-algorithms,1.2.0,swift,https://github.com/apple/swift-algorithms,Apache-2.0,https://spdx.org/licenses/Apache-2.0.html,https://api.github.com/repos/apple/swift-algorithms (normalized)
swift-asn1,0.3.0,swift,https://github.com/apple/swift-asn1,Apache-2.0,https://spdx.org/licenses/Apache-2.0.html,https://api.github.com/repos/apple/swift-asn1 (normalized)
swift-atomics,1.2.0,swift,https://github.com/apple/swift-atomics,Apache-2.0,https://spdx.org/licenses/Apache-2.0.html,https://api.github.com/repos/apple/swift-atomics (normalized)
swift-collections,1.0.5,swift,https://github.com/apple/swift-collections,Apache-2.0,https://spdx.org/licenses/Apache-2.0.html,https://api.github.com/repos/apple/swift-collections (normalized)
swift-crypto,3.4.0,swift,https://github.com/apple/swift-crypto,Apache-2.0,https://spdx.org/licenses/Apache-2.0.html,https://api.github.com/repos/apple/swift-crypto (normalized)
swift-dotenv,1.2.0,swift,https://github.com/thebarndog/swift-dotenv,MIT,https://spdx.org/licenses/MIT.html,https://api.github.com/repos/thebarndog/swift-dotenv (normalized)
swift-log,1.5.3,swift,https://github.com/apple/swift-log,Apache-2.0,https://spdx.org/licenses/Apache-2.0.html,https://api.github.com/repos/apple/swift-log (normalized)
swift-metrics,2.4.4,swift,https://github.com/apple/swift-metrics,Apache-2.0,https://spdx.org/licenses/Apache-2.0.html,https://api.github.com/repos/apple/swift-metrics (normalized)
swift-nio,2.67.0,swift,https://github.com/apple/swift-nio,Apache-2.0,https://spdx.org/licenses/Apache-2.0.html,https://api.github.com/repos/apple/swift-nio (normalized)
swift-nio-extras,1.19.1,swift,https://github.com/apple/swift-nio-extras,Apache-2.0,https://spdx.org/licenses/Apache-2.0.html,https://api.github.com/repos/apple/swift-nio-extras (normalized)
swift-nio-http2,1.32.0,swift,https://github.com/apple/swift-nio-http2,Apache-2.0,https://spdx.org/licenses/Apache-2.0.html,https://api.github.com/repos/apple/swift-nio-http2 (normalized)
swift-nio-ssl,2.25.0,swift,https://github.com/apple/swift-nio-ssl,Apache-2.0,https://spdx.org/licenses/Apache-2.0.html,https://api.github.com/repos/apple/swift-nio-ssl (normalized)
swift-nio-transport-services,1.19.0,swift,https://github.com/apple/swift-nio-transport-services,Apache-2.0,https://spdx.org/licenses/Apache-2.0.html,https://api.github.com/repos/apple/swift-nio-transport-services (normalized)
swift-numerics,1.0.2,swift,https://github.com/apple/swift-numerics,Apache-2.0,https://spdx.org/licenses/Apache-2.0.html,https://api.github.com/repos/apple/swift-numerics (normalized)
swift-snapshot-testing,1.14.1,swift,https://github.com/pointfreeco/swift-snapshot-testing,MIT,https://spdx.org/licenses/MIT.html,https://api.github.com/repos/pointfreeco/swift-snapshot-testing (normalized)
swift-syntax,509.1.1,swift,https://github.com/apple/swift-syntax,Apache-2.0,https://spdx.org/licenses/Apache-2.0.html,https://api.github.com/repos/apple/swift-syntax (normalized)
swift-system,1.3.2,swift,https://github.com/apple/swift-system,Apache-2.0,https://spdx.org/licenses/Apache-2.0.html,https://api.github.com/repos/apple/swift-system (normalized)
vapor,4.101.3,swift,https://github.com/vapor/vapor,MIT,https://spdx.org/licenses/MIT.html,https://api.github.com/repos/vapor/vapor (normalized)
websocket-kit,2.15.0,swift,https://github.com/vapor/websocket-kit,MIT,https://spdx.org/licenses/MIT.html,https://api.github.com/repos/vapor/websocket-kit (normalized)
